Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_03124	3723	2103	2399	737	618	549	1432	1399	1483	1213	1168	1123	1303.01	1438	1168	0.813	-0.299	0.0088759090450426	0.0173156456441851	3e-04	0.0179	0.0084	0.0084	TRUE	0.0135
CNAG_07478	747	69	66	23	19	22	287	46	41	38	36	45	82.13	125	40	0.316	-1.661	0.00888640290096532	0.017330403585566	0.5809	0.0715	0.2646	0.2646	TRUE	14.7952
CNAG_05504	4173	2856	3221	886	764	699	1605	1900	1991	1458	1444	1430	1638.04	1832	1444	0.789	-0.342	0.00896314315125737	0.0174649859505668	0.0065	0.0172	0.0116	0.0116	TRUE	0.1443
CNAG_05768	7863	4073	3868	1285	1087	1094	3024	2709	2391	2115	2055	2238	2422.05	2708	2136	0.789	-0.343	0.00897568419702019	0.0174843954593866	0.0072	0.0162	0.0119	0.0119	TRUE	0.128
CNAG_00375	3363	2142	2095	641	557	548	1293	1425	1295	1055	1053	1121	1207.05	1338	1076	0.805	-0.314	0.00899287885865556	0.0175128563290542	0.0017	0.0182	0.0093	0.0093	TRUE	0.0388
CNAG_02869	631	194	152	46	43	41	243	129	94	76	81	84	117.76	155	80	0.515	-0.957	0.00899901842803466	0.0175197781921261	0.1228	0.0542	0.0834	0.0834	TRUE	0.6846
CNAG_03873	27459	15403	9451	3103	3189	3361	10561	10245	5842	5107	6029	6876	7443.34	8883	6004	0.676	-0.565	0.00902596638041928	0.0175671953360429	0.0548	0.0149	0.0336	0.0336	TRUE	1.0965
CNAG_05354	1593	854	1109	310	216	233	613	568	685	510	408	477	543.58	622	465	0.748	-0.418	0.00905488305278841	0.0176184158624022	0.008	0.0229	0.0161	0.0161	TRUE	0.1271
CNAG_06434	3879	2988	2913	808	745	648	1492	1987	1801	1330	1408	1326	1557.32	1760	1355	0.77	-0.377	0.00912636937593018	0.0177524125317677	0.0111	0.0173	0.0142	0.0142	TRUE	0.2179
CNAG_03367	3064	1727	1987	532	514	488	1178	1149	1228	876	972	998	1066.84	1185	949	0.8	-0.322	0.00924263520698332	0.017963102609041	0.0011	0.0187	0.0098	0.0098	TRUE	0.0542
CNAG_01385	4937	2419	2182	742	677	568	1899	1609	1349	1221	1280	1162	1419.95	1619	1221	0.754	-0.407	0.0092493484645	0.0179709961421779	0.0145	0.0176	0.0167	0.0167	TRUE	0.1659
CNAG_06552	3662	2175	2047	665	608	512	1408	1447	1265	1095	1149	1048	1235.3	1373	1097	0.799	-0.324	0.00929156444468183	0.0180375467842823	0.003	0.0181	0.0101	0.0101	TRUE	0.0571
CNAG_04716	6413	3068	3507	1049	953	885	2466	2041	2168	1727	1802	1811	2002.28	2225	1780	0.799	-0.323	0.00934058799421001	0.0181274813392787	0.0051	0.0166	0.0105	0.0105	TRUE	0.1107
CNAG_01754	4154	2845	3089	927	714	671	1598	1892	1909	1526	1350	1373	1607.95	1800	1416	0.788	-0.345	0.00944556973915123	0.0183050117592873	0.0069	0.0172	0.0119	0.0119	TRUE	0.1186
CNAG_01891	939	462	537	135	140	118	361	307	332	222	265	241	288.11	333	243	0.726	-0.461	0.00944542444116498	0.0183050117592873	0.0043	0.0306	0.0181	0.0181	TRUE	0.0649
CNAG_05132	24319	13835	12475	4075	3906	3421	9353	9202	7711	6707	7384	6999	7892.79	8755	7030	0.803	-0.317	0.00949902195053274	0.018398077095959	0.0063	0.0149	0.0106	0.0106	TRUE	0.1331
CNAG_00960	10202	7480	6652	2019	1813	1731	3924	4975	4112	3323	3428	3542	3883.77	4337	3431	0.791	-0.338	0.00955467268287142	0.0184952918514195	0.0085	0.0155	0.0119	0.0119	TRUE	0.202
CNAG_05908	784	137	137	40	37	36	302	91	85	66	70	74	114.46	159	70	0.437	-1.194	0.00963277331725479	0.0186251939432341	0.2661	0.0553	0.1383	0.1383	TRUE	7.0908
CNAG_07177	11418	4300	5067	1421	1494	1151	4391	2860	3132	2339	2824	2355	2983.6	3461	2506	0.724	-0.466	0.00964508142938854	0.0186436728028996	0.0334	0.0159	0.0229	0.0229	TRUE	0.6765
CNAG_04063	1259	746	854	217	201	203	484	496	528	357	380	415	443.46	503	384	0.763	-0.39	0.00967711377417956	0.0186895981896879	0.001	0.0249	0.0134	0.0134	TRUE	0.0536
CNAG_03604	2361	1522	1901	506	424	352	908	1012	1175	833	802	720	908.33	1032	785	0.762	-0.393	0.00971120986977869	0.0187501052101112	0.0108	0.0195	0.0152	0.0152	TRUE	0.1782
CNAG_03888	6401	4524	3833	1234	1065	1035	2462	3009	2369	2031	2013	2118	2333.68	2613	2054	0.786	-0.347	0.00972159087444092	0.0187648024369371	0.0085	0.0163	0.0124	0.0124	TRUE	0.2127
CNAG_00820	1192	612	817	205	190	158	458	407	505	337	359	323	398.4	457	340	0.744	-0.426	0.00980076382925947	0.0188960957242934	0.0062	0.0261	0.0163	0.0163	TRUE	0.1049
CNAG_06624	3638	2220	2382	762	605	546	1399	1477	1472	1254	1144	1117	1310.52	1449	1172	0.809	-0.306	0.00980972968916583	0.0189026266998797	0.0012	0.0179	0.0091	0.0091	TRUE	0.0456
CNAG_07747	2081	1146	1067	338	301	289	800	762	660	556	569	591	656.46	741	572	0.772	-0.374	0.00992806657176096	0.0191197803798875	0.0054	0.0215	0.0131	0.0131	TRUE	0.11
CNAG_01853	2112	1239	1550	392	332	357	812	824	958	645	628	730	766.28	865	668	0.772	-0.374	0.00995082109589827	0.0191581575474155	0.0058	0.0204	0.0134	0.0134	TRUE	0.1067
CNAG_01444	1545	871	1183	294	236	244	594	579	731	484	446	499	555.67	635	476	0.751	-0.414	0.00998468027396184	0.0192178864574381	0.0095	0.0228	0.0162	0.0162	TRUE	0.2092
CNAG_01924	6704	4501	3439	1198	954	1011	2578	2994	2126	1972	1804	2068	2256.93	2566	1948	0.759	-0.398	0.00999633721781745	0.0192348601150337	0.016	0.0164	0.0166	0.0166	TRUE	0.1598
CNAG_01810	483	342	506	106	80	64	186	227	313	174	151	131	197.11	242	152	0.632	-0.663	0.0100213472341244	0.019277510702714	0.0436	0.0381	0.0405	0.0405	TRUE	0.3621
CNAG_05564	2384	1319	1326	428	363	337	917	877	820	704	686	689	782.33	871	693	0.796	-0.33	0.0101161915463918	0.0194489163432332	0	0.0203	0.0102	0.0102	TRUE	0.0324
CNAG_06837	3740	2472	2297	770	639	527	1438	1644	1420	1267	1208	1078	1342.67	1501	1184	0.79	-0.34	0.0104070717746054	0.0199741505002834	0.0056	0.0178	0.0117	0.0117	TRUE	0.0841
CNAG_06710	3550	2741	3220	812	696	590	1365	1823	1990	1336	1316	1207	1506.36	1726	1286	0.746	-0.423	0.0104393430975413	0.0200247461568179	0.0203	0.0174	0.0188	0.0188	TRUE	0.4101
CNAG_06728	3239	2658	2704	764	567	566	1246	1768	1671	1257	1072	1158	1362.07	1562	1162	0.745	-0.425	0.0104874835139776	0.0201113966537143	0.0201	0.0177	0.0189	0.0189	TRUE	0.3839
CNAG_02897	3017	1766	1646	510	487	440	1160	1175	1017	839	921	900	1002.11	1117	887	0.793	-0.334	0.0105769319994253	0.0202771904271867	0.0038	0.019	0.011	0.011	TRUE	0.0737
CNAG_00806	16797	7975	8165	2490	2332	2300	6460	5304	5047	4098	4409	4706	5004.02	5604	4404	0.786	-0.348	0.0106185965141385	0.020345555153044	0.0111	0.0152	0.0131	0.0131	TRUE	0.2191
CNAG_03177	2182	1279	1394	418	364	331	839	851	862	688	688	677	767.48	851	684	0.805	-0.313	0.010642436946144	0.0203854706568733	0	0.0204	0.0091	0.0091	TRUE	0.0017
CNAG_04080	5275	2415	2815	826	705	739	2029	1606	1740	1360	1333	1512	1596.56	1792	1402	0.782	-0.356	0.0107016630980965	0.0204873363886441	0.0087	0.0172	0.0132	0.0132	TRUE	0.1643
CNAG_02387	3661	2073	2001	656	606	459	1408	1379	1237	1080	1146	939	1198.02	1341	1055	0.787	-0.346	0.0107229068366455	0.0205222083117612	0.0061	0.0182	0.0122	0.0122	TRUE	0.1058
CNAG_03599	1209	866	814	246	203	182	465	576	503	405	384	372	450.86	515	387	0.753	-0.409	0.0107399104795244	0.0205489478598918	0.0066	0.0247	0.0156	0.0156	TRUE	0.1281
CNAG_05452	1877	1445	1576	442	346	274	722	961	974	727	654	561	766.56	886	647	0.732	-0.449	0.0110378399578563	0.021083269840584	0.0212	0.0204	0.0208	0.0208	TRUE	0.3206
CNAG_08026	388	388	411	91	57	71	149	258	254	150	108	145	177.36	220	134	0.611	-0.711	0.0111940286075071	0.0213635403754086	0.0585	0.0408	0.0484	0.0484	TRUE	0.9566
CNAG_05935	7980	3513	3589	1068	977	1043	3069	2337	2218	1758	1847	2134	2227.15	2541	1913	0.752	-0.411	0.0112161059748485	0.0213996481395125	0.021	0.0164	0.0183	0.0183	TRUE	0.4041
CNAG_00394	1464	852	1174	280	234	236	563	567	726	461	442	483	540.25	619	462	0.747	-0.42	0.0113274520526603	0.0215999275635563	0.0116	0.023	0.0174	0.0174	TRUE	0.2736
CNAG_07345	1016	330	394	111	100	84	391	219	244	183	189	172	232.9	285	181	0.635	-0.655	0.0113775590924677	0.0216832727698689	0.0516	0.0345	0.0421	0.0421	TRUE	1.2725
CNAG_01620	810	515	639	171	122	118	312	343	395	281	231	241	300.43	350	251	0.72	-0.473	0.0114132371317443	0.0217451526684935	0.0104	0.0299	0.0207	0.0207	TRUE	0.1509
CNAG_07807	34574	16672	21629	6124	5137	5244	13297	11089	13369	10080	9712	10729	11379.25	12585	10174	0.808	-0.307	0.0114632295256393	0.0218342626462218	0.0065	0.0147	0.0105	0.0105	TRUE	0.1322
CNAG_03637	2685	1822	1647	555	434	402	1033	1212	1018	913	820	822	969.83	1088	852	0.784	-0.35	0.0114721228621383	0.0218445133191948	0.0061	0.0191	0.0125	0.0125	TRUE	0.1197
CNAG_04800	11321	7925	8212	2319	2098	2011	4354	5271	5076	3817	3966	4114	4433.12	4900	3966	0.809	-0.305	0.0114768253783261	0.0218445133191948	0.0052	0.0154	0.0102	0.0102	TRUE	0.1167
CNAG_02926	1406	690	818	215	196	204	541	459	506	354	371	417	441.18	502	381	0.757	-0.402	0.0114907389008022	0.0218620824061585	0.0048	0.0249	0.0152	0.0152	TRUE	0.0759
CNAG_04229	1562	905	963	303	239	226	601	602	595	499	452	462	535.14	599	471	0.787	-0.346	0.0115950611558491	0.0220358186913038	0	0.0231	0.0111	0.0111	TRUE	0.0308
CNAG_06064	4098	2068	1970	634	542	569	1576	1375	1218	1044	1025	1164	1233.6	1390	1078	0.775	-0.369	0.0115948878560558	0.0220358186913038	0.0096	0.0181	0.0143	0.0143	TRUE	0.1688
CNAG_00533	11627	4826	5290	1458	1402	1512	4472	3210	3270	2400	2651	3094	3182.54	3651	2715	0.743	-0.428	0.0116099225136717	0.0220578763316943	0.0269	0.0158	0.0203	0.0203	TRUE	0.4742
CNAG_01110	2220	1153	1406	390	312	348	854	767	869	642	590	712	738.92	830	648	0.78	-0.358	0.0117287070291977	0.0222773115293925	0.0046	0.0207	0.0128	0.0128	TRUE	0.083
CNAG_05100	6308	4298	4541	1336	1217	955	2426	2859	2807	2199	2301	1954	2424.2	2697	2151	0.798	-0.326	0.0117573447384474	0.0223254483867912	0.0066	0.0162	0.0115	0.0115	TRUE	0.0949
CNAG_00977	6033	3447	3335	1158	961	834	2320	2293	2061	1906	1817	1706	2017.25	2225	1810	0.814	-0.298	0.0117655085256654	0.0223284377704941	0.0028	0.0166	0.0094	0.0094	TRUE	0.0501
CNAG_04026	765	651	652	162	132	134	294	433	403	267	250	274	320.09	377	264	0.701	-0.513	0.0117834932323707	0.022356308408672	0.022	0.029	0.0257	0.0257	TRUE	0.4474
CNAG_00316	4373	3117	3550	941	806	775	1682	2073	2194	1549	1524	1586	1767.92	1983	1553	0.783	-0.352	0.0118166518280934	0.022412944147492	0.0099	0.017	0.0134	0.0134	TRUE	0.2168
CNAG_00981	559	26	10	4	3	4	215	17	6	7	6	8	43.15	79	7	0.085	-3.548	0.011829614417138	0.0224312526314897	1.2919	0.1232	0.5753	1.2919	TRUE	9.3096
CNAG_03403	1415	747	847	234	200	216	544	497	524	385	378	442	461.63	522	402	0.769	-0.379	0.0118730966657752	0.0225011118858945	0.0013	0.0245	0.0135	0.0135	TRUE	0.0812
CNAG_05774	4078	1564	1605	426	408	493	1568	1040	992	701	771	1009	1013.65	1200	827	0.688	-0.539	0.0119133153280644	0.022564711564643	0.0529	0.0189	0.0318	0.0318	TRUE	0.878
CNAG_02745	7451	4970	4637	1542	1292	1167	2866	3306	2866	2538	2443	2388	2734.28	3013	2456	0.816	-0.294	0.0119485180720646	0.0226187449649112	0.0035	0.016	0.0094	0.0094	TRUE	0.0879
CNAG_02148	3713	3096	3134	878	718	616	1428	2059	1937	1445	1357	1260	1581.2	1808	1354	0.75	-0.416	0.0120608129575361	0.022799478218472	0.0208	0.0173	0.0189	0.0189	TRUE	0.4144
CNAG_05745	10797	6238	7015	2252	1861	1587	4153	4149	4336	3707	3518	3247	3851.57	4213	3491	0.829	-0.271	0.0122392008857752	0.0231109123440787	0.0021	0.0155	0.0081	0.0081	TRUE	0.0448
CNAG_00802	1657	546	616	171	142	171	637	363	381	281	268	350	380.16	460	300	0.65	-0.622	0.0123106702775411	0.0232329190952092	0.062	0.0267	0.0408	0.0408	TRUE	1.363
CNAG_02068	3412	1834	2275	652	583	479	1312	1220	1406	1073	1102	980	1182.27	1313	1052	0.801	-0.319	0.0123299477466596	0.0232612932268278	0.0035	0.0183	0.0106	0.0106	TRUE	0.0464
CNAG_04927	230	171	169	40	31	30	88	114	104	66	59	61	82.08	102	62	0.608	-0.717	0.012332569951895	0.0232612932268278	0	0.0715	0.0415	0.0415	TRUE	0.1613
CNAG_07594	1111	701	730	232	174	145	427	466	451	382	329	297	392.04	448	336	0.751	-0.412	0.0123872310637921	0.0233513949706034	0.0029	0.0263	0.0162	0.0162	TRUE	0.1601
CNAG_07164	6555	3793	3542	1186	1030	981	2521	2523	2189	1952	1947	2007	2189.93	2411	1969	0.816	-0.293	0.0125039203071301	0.0235451703032566	0.0034	0.0164	0.0093	0.0093	TRUE	0.0785
CNAG_00318	3235	2135	2068	588	516	570	1244	1420	1278	968	976	1166	1175.33	1314	1037	0.788	-0.343	0.0126532296201255	0.0238197047598862	0.0071	0.0183	0.0125	0.0125	TRUE	0.1384
CNAG_00992	26912	16953	17396	5389	5071	4161	10351	11276	10753	8870	9587	8513	9891.46	10793	8990	0.833	-0.264	0.012687007757133	0.0238700309744837	0.0026	0.0148	0.0079	0.0079	TRUE	0.0411
CNAG_07548	836	427	494	126	125	112	322	284	305	207	236	229	263.95	304	224	0.737	-0.44	0.0126986904394081	0.0238853802686286	0	0.0321	0.0174	0.0174	TRUE	0.047
CNAG_00365	4432	2398	2405	752	691	656	1705	1595	1487	1238	1306	1342	1445.38	1596	1295	0.811	-0.301	0.0127212531731504	0.0239211800095561	0.0029	0.0175	0.0097	0.0097	TRUE	0.0442
CNAG_04349	4567	2364	2070	735	627	566	1757	1572	1279	1210	1185	1158	1360.24	1536	1184	0.771	-0.376	0.0127898299376223	0.0240434611615163	0.0131	0.0177	0.0154	0.0154	TRUE	0.2589
CNAG_00434	1789	678	945	240	218	212	688	451	584	395	412	434	494	574	414	0.719	-0.476	0.012813227452616	0.0240807660694339	0.0235	0.0238	0.0237	0.0237	TRUE	0.1924
CNAG_06656	2714	960	1454	325	359	297	1044	638	899	535	679	608	733.72	860	607	0.705	-0.505	0.0128362499364526	0.0241173456665758	0.037	0.0207	0.0278	0.0278	TRUE	0.3136
CNAG_06142	1796	1177	1173	341	304	295	691	783	725	561	575	604	656.36	733	580	0.791	-0.338	0.0129683307005632	0.0243398123427231	0.0022	0.0215	0.0113	0.0113	TRUE	0.0424
CNAG_07338	3571	1755	1630	500	440	496	1373	1167	1008	823	832	1015	1036.3	1183	890	0.751	-0.412	0.0129629341385433	0.0243398123427231	0.018	0.0188	0.0186	0.0186	TRUE	0.2053
CNAG_07797	2204	1398	1628	470	391	328	848	930	1006	774	739	671	827.94	928	728	0.786	-0.348	0.0129963928735235	0.0243844281572172	0.0054	0.02	0.0126	0.0126	TRUE	0.0705
CNAG_06715	164	89	105	21	20	14	63	59	65	35	38	29	48.03	62	34	0.541	-0.887	0.0130819299810638	0.0245381232996594	0	0.1121	0.0601	0.0601	TRUE	0.0778
CNAG_01693	1898	1179	1279	371	324	304	730	784	791	611	613	622	691.64	768	615	0.801	-0.32	0.0131001209009664	0.0245654453087574	0	0.0211	0.0101	0.0101	TRUE	0.0235
CNAG_06625	7951	5085	4510	1427	1287	1296	3058	3382	2788	2349	2433	2652	2776.86	3076	2478	0.805	-0.312	0.013170125971663	0.0246898876099475	0.0061	0.016	0.011	0.011	TRUE	0.0919
CNAG_07622	3396	1953	2102	675	552	517	1306	1299	1299	1111	1044	1058	1186.11	1301	1071	0.823	-0.281	0.013182667901689	0.0247065653677396	0	0.0183	0.0082	0.0082	TRUE	0.013
CNAG_03174	990	589	686	189	151	153	381	392	424	311	285	313	351.02	399	303	0.761	-0.395	0.0131983092379063	0.0247290411128811	0	0.0277	0.0145	0.0145	TRUE	0.0359
CNAG_02792	2137	1227	1538	419	350	340	822	816	951	690	662	696	772.6	863	683	0.791	-0.338	0.0132551349014591	0.0248286482109421	0.004	0.0204	0.0118	0.0118	TRUE	0.0947
CNAG_07914	15051	9908	8793	2904	2607	2376	5789	6590	5435	4780	4929	4861	5397.21	5938	4857	0.818	-0.29	0.0133354353948723	0.0249721596217324	0.0048	0.0152	0.0097	0.0097	TRUE	0.1124
CNAG_06646	38259	18843	18379	6158	5740	4829	14715	12533	11360	10136	10852	9880	11579.13	12869	10289	0.799	-0.323	0.0134210012296948	0.0251185101722291	0.0098	0.0147	0.0122	0.0122	TRUE	0.1929
CNAG_05189	1206	866	913	271	201	182	464	576	564	446	380	372	467.09	535	399	0.749	-0.417	0.0135821820072565	0.025378121715792	0.0105	0.0244	0.0177	0.0177	TRUE	0.1649
CNAG_05388	5493	2972	2594	788	753	802	2113	1977	1603	1297	1424	1641	1675.69	1898	1454	0.766	-0.386	0.0136751588455265	0.0255236991176352	0.0159	0.0171	0.0168	0.0168	TRUE	0.2233
CNAG_01418	3583	1739	1491	464	450	458	1378	1157	922	764	851	937	1001.3	1152	851	0.737	-0.44	0.0138890856946397	0.0258730988874583	0.0233	0.019	0.0217	0.0217	TRUE	0.1511
CNAG_00773	1272	489	517	146	125	145	489	325	320	240	236	297	317.88	378	258	0.68	-0.557	0.0141481290025091	0.0263411731456056	0.0362	0.0291	0.0328	0.0328	TRUE	0.7989
CNAG_03344	543	199	260	66	56	53	209	132	161	109	106	108	137.47	167	108	0.641	-0.641	0.0141565205269575	0.0263495577070011	0.0281	0.0485	0.0389	0.0389	TRUE	0.2873
CNAG_03289	5868	2773	3224	914	840	860	2257	1844	1993	1504	1588	1760	1824.33	2031	1617	0.796	-0.33	0.0142262172816267	0.0264574847743097	0.0077	0.0169	0.0124	0.0124	TRUE	0.1157
CNAG_02486	7712	4353	5503	1602	1347	1135	2966	2895	3401	2637	2547	2322	2794.71	3087	2502	0.811	-0.303	0.014259479772426	0.0265047982495149	0.0055	0.016	0.0106	0.0106	TRUE	0.0962
CNAG_03903	3732	1001	820	286	269	271	1435	666	507	471	509	554	690.29	869	511	0.587	-0.768	0.0143344108040991	0.0266221710110658	0.1509	0.0211	0.0687	0.0687	TRUE	1.4858
CNAG_05660	4429	1914	2202	744	559	507	1703	1273	1361	1225	1057	1037	1276.03	1446	1106	0.765	-0.386	0.0143561752654956	0.0266552876093873	0.0155	0.018	0.0169	0.0169	TRUE	0.2972
CNAG_00760	4017	2080	2115	656	635	549	1545	1383	1307	1080	1200	1123	1273.19	1412	1134	0.803	-0.317	0.0144166161463943	0.0267601773826661	0.0048	0.018	0.0111	0.0111	TRUE	0.0836
CNAG_01233	3368	830	698	238	224	236	1295	552	431	392	423	483	596.15	759	433	0.569	-0.814	0.0144386682238433	0.0267864370525557	0.1745	0.0222	0.0773	0.0773	TRUE	2.2684
CNAG_04934	4546	2442	2590	768	746	682	1748	1624	1601	1264	1410	1395	1507.21	1658	1356	0.818	-0.29	0.0144474044511699	0.0267953092407166	0.0019	0.0174	0.0093	0.0093	TRUE	0.043
CNAG_02530	5482	2113	2768	789	710	638	2108	1405	1711	1299	1342	1305	1528.49	1741	1315	0.755	-0.406	0.0144997739605711	0.0268850801999427	0.0196	0.0174	0.019	0.019	TRUE	0.2059
CNAG_00443	652	426	543	130	112	95	251	283	336	214	212	194	248.3	290	207	0.715	-0.485	0.0145539520498748	0.0269707774246654	0.012	0.0332	0.0229	0.0229	TRUE	0.2221
CNAG_03353	5754	2452	2837	779	789	742	2213	1631	1754	1282	1492	1518	1648.23	1866	1431	0.766	-0.385	0.0145686383281451	0.0269906128895133	0.0167	0.0171	0.0171	0.0171	TRUE	0.3244
CNAG_03846	2223	1201	1291	396	345	330	855	799	798	652	652	675	738.49	817	660	0.807	-0.31	0.0146283885799147	0.0270939025433402	0	0.0207	0.0099	0.0099	TRUE	0.0201
CNAG_04709	5432	2519	3440	923	846	759	2089	1675	2126	1519	1599	1553	1760.39	1963	1557	0.793	-0.335	0.0146414862375963	0.0271107519760083	0.0089	0.017	0.0128	0.0128	TRUE	0.1993
CNAG_04803	24663	14475	11599	4008	3768	3390	9486	9627	7169	6597	7124	6936	7823.11	8761	6886	0.786	-0.348	0.014740412052841	0.0272790203391872	0.013	0.0149	0.0145	0.0145	TRUE	0.3086
CNAG_02962	3176	1678	1918	545	483	505	1222	1116	1186	897	913	1033	1061.08	1175	948	0.806	-0.311	0.0147554284495537	0.0272993553378721	0.0023	0.0187	0.0105	0.0105	TRUE	0.0713
CNAG_00543	3683	1695	1995	580	539	497	1417	1127	1233	955	1019	1017	1127.91	1259	997	0.791	-0.338	0.0148214608144154	0.0273990834531624	0.0074	0.0185	0.0127	0.0127	TRUE	0.1469
CNAG_00253	2844	1721	1529	479	440	438	1094	1145	945	788	832	896	949.99	1061	839	0.79	-0.34	0.014842979655091	0.0274313807260844	0.0063	0.0192	0.0127	0.0127	TRUE	0.1098
CNAG_00928	2943	1607	1651	530	459	432	1132	1069	1020	872	868	884	974.2	1074	875	0.814	-0.297	0.0148518960308376	0.0274403760635187	0	0.0191	0.0094	0.0094	TRUE	0.0277
CNAG_00930	20058	10796	13332	3741	3643	2902	7714	7180	8241	6157	6887	5937	7019.6	7712	6327	0.82	-0.285	0.0149175206945867	0.027546604290794	0.0052	0.015	0.0097	0.0097	TRUE	0.0728
CNAG_00536	6616	3075	4433	1005	954	1047	2545	2045	2740	1654	1804	2142	2154.95	2443	1867	0.764	-0.389	0.0149831398018578	0.0276527065460759	0.019	0.0165	0.0178	0.0178	TRUE	0.2463
CNAG_05759	22374	17790	15054	4327	4343	3829	8605	11832	9305	7122	8211	7834	8818.16	9914	7722	0.779	-0.36	0.014989746538385	0.0276573678983488	0.017	0.0148	0.0157	0.0157	TRUE	0.3502
CNAG_04446	247	114	177	39	27	24	95	76	109	64	51	49	74.09	93	55	0.588	-0.765	0.0151869153330153	0.0280059116222707	0.0185	0.0777	0.0517	0.0517	TRUE	0.1816
CNAG_00510	1550	876	1447	312	254	239	596	583	894	514	480	489	592.65	691	494	0.716	-0.483	0.0152512243968707	0.0281168519416738	0.0305	0.0222	0.0262	0.0262	TRUE	0.7917
CNAG_05352	3733	2072	2143	694	623	526	1436	1378	1325	1142	1178	1076	1255.78	1380	1132	0.821	-0.285	0.0152895116270919	0.0281797716336148	0.0011	0.018	0.0089	0.0089	TRUE	0.0214
CNAG_01507	1003	472	766	182	138	133	386	314	473	300	261	272	334.29	391	278	0.71	-0.494	0.0154040976806915	0.0283755286713906	0.023	0.0284	0.0259	0.0259	TRUE	0.177
CNAG_01958	6851	3326	3438	1004	980	978	2635	2212	2125	1653	1853	2001	2079.72	2324	1836	0.789	-0.342	0.015428191967609	0.0284121893925233	0.0107	0.0166	0.0137	0.0137	TRUE	0.1679
CNAG_00362	2919	1912	2199	641	525	460	1123	1272	1359	1055	993	941	1123.71	1251	996	0.797	-0.327	0.015526995862861	0.0285786124287368	0.006	0.0185	0.012	0.012	TRUE	0.0994
CNAG_02445	11024	5442	5020	1640	1527	1474	4240	3619	3103	2699	2887	3016	3260.71	3654	2867	0.784	-0.35	0.0155903901360039	0.0286797160563784	0.0132	0.0157	0.0147	0.0147	TRUE	0.1895
CNAG_04720	5162	3042	2886	973	823	789	1985	2023	1784	1601	1556	1614	1760.69	1931	1590	0.824	-0.28	0.015613498263002	0.0287069468405058	0.0024	0.017	0.0089	0.0089	TRUE	0.0536
CNAG_06008	908	482	615	169	138	121	349	321	380	278	261	248	306.09	350	262	0.75	-0.415	0.0156853175153845	0.0288308643346246	0.0034	0.0296	0.0169	0.0169	TRUE	0.0651
CNAG_05023	2863	1373	1438	460	411	367	1101	913	889	757	777	751	864.69	968	762	0.786	-0.347	0.015695945858909	0.028842577300929	0.0074	0.0197	0.0133	0.0133	TRUE	0.1784
CNAG_04339	4979	3368	2774	952	809	763	1915	2240	1715	1567	1529	1561	1754.52	1957	1552	0.794	-0.333	0.0157198061063884	0.0288785920257507	0.0084	0.017	0.013	0.013	TRUE	0.194
CNAG_02502	2521	1326	1954	454	448	359	970	882	1208	747	847	735	898	1020	776	0.761	-0.394	0.0159945189619661	0.029334989865937	0.0151	0.0195	0.0178	0.0178	TRUE	0.3122
CNAG_06387	7814	5725	4878	1584	1351	1309	3005	3808	3015	2607	2554	2678	2944.6	3276	2613	0.798	-0.326	0.0159985425032467	0.029334989865937	0.0096	0.0159	0.0128	0.0128	TRUE	0.2451
CNAG_03098	3178	2600	3107	736	621	601	1222	1729	1920	1211	1174	1230	1414.51	1624	1205	0.742	-0.43	0.0160252326743206	0.0293759810207927	0.0272	0.0176	0.022	0.022	TRUE	0.5737
CNAG_05615	12947	10207	9831	3054	2423	2157	4980	6789	6077	5027	4581	4413	5310.91	5949	4674	0.786	-0.348	0.0160406604487284	0.0293910675941826	0.0138	0.0152	0.0148	0.0148	TRUE	0.2488
CNAG_08001	118	91	101	13	18	15	45	61	62	21	34	31	42.41	56	29	0.51	-0.971	0.0160631256813313	0.0294136186820811	0.0199	0.1251	0.0798	0.0798	TRUE	0.3047
CNAG_00560	8730	5712	6540	1845	1539	1564	3358	3799	4042	3037	2910	3200	3390.88	3733	3049	0.817	-0.292	0.0161256658639787	0.0295121894572465	0.005	0.0157	0.0102	0.0102	TRUE	0.095
CNAG_02145	2377	1371	1934	488	390	381	914	912	1195	803	737	780	890.25	1007	773	0.768	-0.38	0.0161358346118389	0.0295228269882376	0.0123	0.0196	0.0165	0.0165	TRUE	0.3216
CNAG_04534	516	436	426	117	87	76	198	290	263	193	164	155	210.72	250	171	0.685	-0.546	0.0162179410744458	0.0296650436333384	0.0237	0.0366	0.0307	0.0307	TRUE	0.4003
CNAG_03795	2232	457	489	162	134	143	858	304	302	267	253	293	379.53	488	271	0.554	-0.853	0.0162806278936257	0.029763640473456	0.1899	0.0267	0.0867	0.0867	TRUE	5.2924
CNAG_06228	1970	1201	1613	365	346	341	758	799	997	601	654	698	751.01	851	651	0.764	-0.387	0.016298717058096	0.0297886746231706	0.0132	0.0206	0.017	0.017	TRUE	0.27
CNAG_00312	1419	1156	1290	341	263	238	546	769	797	561	497	487	609.56	704	515	0.733	-0.448	0.0163885791836198	0.0299367658025314	0.0239	0.022	0.0229	0.0229	TRUE	0.4732
