Id	WT30_a	WT30_b	WT30_c	SDS_a	SDS_b	SDS_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.SDS_a	norm.SDS_b	norm.SDS_c	baseMean	WT	SDS	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_02933	2436	1325	1445	31825	35348	26371	1727	1612	1635	35006	28121	31335	16572.77	1658	31487	18.981	4.247	5.25902217157722e-281	3.56666883676367e-277	0.0062	0.0149	0.0098	0.0098	TRUE	0.0611
CNAG_07799	2438	1474	1336	8828	12338	8800	1729	1793	1512	9710	9815	10456	5836.03	1678	9994	5.955	2.574	1.03310439466952e-122	3.50325700232434e-119	0.0042	0.0155	0.0083	0.0083	TRUE	0.0894
CNAG_03713	417	340	334	4512	8653	5598	296	414	378	4963	6884	6652	3264.31	363	6166	17.071	4.093	6.45408195242122e-110	1.45905279337736e-106	0.0262	0.0162	0.0229	0.0229	TRUE	0.3552
CNAG_03061	3879	2403	2858	15322	26365	16706	2751	2924	3234	16854	20975	19850	11097.81	2970	19226	6.477	2.695	2.52843671415955e-97	4.28696444885751e-94	0.0092	0.0151	0.0117	0.0117	TRUE	0.1425
CNAG_01272	5000	2559	2232	26258	30894	22418	3546	3113	2525	28883	24578	26638	14880.45	3061	26700	8.717	3.124	4.33054449838328e-95	5.87395055760708e-92	0.017	0.0149	0.0162	0.0162	TRUE	0.2847
CNAG_05602	18106	8580	9596	46887	64433	44626	12839	10439	10858	51574	51260	53026	31665.89	11379	51953	4.565	2.191	3.63924362046043e-82	4.11355837232711e-79	0.0064	0.0147	0.0093	0.0093	TRUE	0.1546
CNAG_03060	3865	2062	1645	13968	19588	12209	2741	2509	1861	15364	15583	14507	8760.89	2370	15151	6.389	2.676	2.81848503852235e-64	2.73070936160837e-61	0.0188	0.0152	0.0178	0.0178	TRUE	0.4264
CNAG_02049	270	101	96	1325	1722	1357	191	123	109	1457	1370	1612	810.46	141	1480	10.386	3.377	3.68403239097584e-54	2.77612307506646e-51	0.0414	0.0211	0.0303	0.0303	TRUE	1.1108
CNAG_00869	1754	1283	1088	6080	11907	6467	1244	1561	1231	6688	9473	7684	4646.74	1345	7948	5.912	2.564	1.90009005973667e-51	1.28864107851341e-48	0.0248	0.0157	0.0204	0.0204	TRUE	0.1474
CNAG_05430	1194	636	639	2528	4526	2687	847	774	723	2781	3601	3193	1986.27	781	3192	4.082	2.029	1.55861721559568e-46	9.6095835965181e-44	0.0102	0.0172	0.0137	0.0137	TRUE	0.0724
CNAG_07519	1005	589	576	1728	2519	1669	713	717	652	1901	2004	1983	1328.15	694	1963	2.828	1.5	7.86893725199516e-46	4.44726103691926e-43	4e-04	0.0186	0.007	0.007	TRUE	0.0321
CNAG_05685	2932	1462	1952	6233	7378	5553	2079	1779	2209	6856	5870	6598	4231.73	2022	6441	3.184	1.671	1.57069842394683e-38	8.19421285477492e-36	0.0086	0.0158	0.0116	0.0116	TRUE	0.1323
CNAG_01448	993	616	762	3320	7751	5363	704	749	862	3652	6166	6372	3084.41	772	5397	6.995	2.806	3.88633794732512e-38	1.88265313991135e-35	0.0505	0.0163	0.0333	0.0333	TRUE	0.9746
CNAG_00605	9892	5364	4615	18464	25871	16920	7015	6526	5222	20310	20582	20105	13293.12	6254	20332	3.25	1.701	6.39836224107688e-37	2.89291284793223e-34	0.0109	0.015	0.0128	0.0128	TRUE	0.2541
CNAG_00129	822	430	529	1680	2408	1344	583	523	599	1848	1916	1597	1177.54	568	1787	3.144	1.653	2.09373892220174e-36	8.87483585648262e-34	0.0061	0.0191	0.0112	0.0112	TRUE	0.1034
CNAG_05842	2190	1525	1124	5288	8697	5224	1553	1855	1272	5817	6919	6207	3937.16	1560	6314	4.049	2.017	1.2471735751162e-35	4.97548893319886e-33	0.0208	0.0159	0.0185	0.0185	TRUE	0.326
CNAG_04992	4057	2074	2217	6039	9376	6594	2877	2523	2508	6643	7459	7835	4974.28	2636	7312	2.772	1.471	1.761590584506e-35	6.63728185784426e-33	0.0062	0.0156	0.0098	0.0098	TRUE	0.0784
CNAG_00261	35956	21021	20890	47701	63067	42536	25497	25575	23637	52469	50173	50542	37982.31	24903	51061	2.05	1.036	4.15753648586842e-34	1.48402170774524e-31	0.0012	0.0147	0.0052	0.0052	TRUE	0.0242
CNAG_02048	2519	1152	1538	4279	6521	4618	1786	1402	1740	4707	5188	5487	3384.97	1643	5127	3.119	1.641	3.12076892294947e-33	1.05825274177217e-30	0.0105	0.0161	0.013	0.013	TRUE	0.1965
CNAG_04622	1254	743	883	2551	5049	3002	889	904	999	2806	4017	3567	2197.02	931	3463	3.723	1.896	1.47418602502418e-32	4.76091886748286e-30	0.0166	0.017	0.0177	0.0177	TRUE	0.1583
CNAG_04818	1055	630	638	1508	2210	1507	748	766	722	1659	1758	1791	1240.68	745	1736	2.329	1.219	7.14724861401014e-32	2.20330182273713e-29	0	0.0188	0.0068	0.0068	TRUE	0.018
CNAG_05439	1408	946	869	2765	4482	2412	998	1151	983	3041	3566	2866	2100.95	1044	3158	3.027	1.598	8.87854000459975e-32	2.61801123092154e-29	0.0096	0.0171	0.0127	0.0127	TRUE	0.1562
CNAG_02493	2320	1618	1813	4417	6249	4094	1645	1969	2051	4859	4971	4865	3393.27	1888	4898	2.597	1.377	2.03299707772044e-30	5.74491090879168e-28	0.006	0.0161	0.01	0.01	TRUE	0.1568
CNAG_02347	1277	767	962	2251	3116	2004	906	933	1088	2476	2479	2381	1710.56	976	2445	2.509	1.327	1.42327450291251e-29	3.71255679952026e-27	0.0043	0.0177	0.0092	0.0092	TRUE	0.121
CNAG_05009	2291	1442	1463	3031	4386	2892	1625	1754	1655	3334	3489	3436	2549	1678	3420	2.039	1.028	1.13642414968039e-28	2.85452910486386e-26	4e-04	0.0167	0.0057	0.0057	TRUE	0.0188
CNAG_04696	924	562	667	1602	2078	1345	655	684	755	1762	1653	1598	1184.52	698	1671	2.397	1.261	4.32821356021182e-27	1.04835515590559e-24	0.0024	0.019	0.0088	0.0088	TRUE	0.0595
CNAG_05741	3479	1548	1668	5382	7239	5022	2467	1883	1887	5920	5759	5967	3980.66	2079	5882	2.826	1.499	4.97367577040236e-27	1.16315410602996e-24	0.0127	0.0159	0.0136	0.0136	TRUE	0.3262
CNAG_03455	599	366	480	1309	1633	1075	425	445	543	1440	1299	1277	904.92	471	1339	2.847	1.509	1.85708237266869e-25	4.06281698433518e-23	0.009	0.0204	0.0136	0.0136	TRUE	0.2057
CNAG_01952	728	547	422	1520	2107	1377	516	666	477	1672	1676	1636	1107.27	553	1661	3.009	1.589	2.746833233816e-25	5.82156968491879e-23	0.0126	0.0194	0.0156	0.0156	TRUE	0.3589
CNAG_04474	282	145	220	753	842	739	200	176	249	828	670	878	500.26	208	792	3.797	1.925	4.34847712355803e-24	8.93677934908199e-22	0.0206	0.0251	0.023	0.023	TRUE	0.3001
CNAG_03485	5462	2883	3251	7575	14210	8064	3873	3508	3678	8332	11305	9582	6713.02	3686	9740	2.642	1.402	1.09880069779394e-23	2.19178421542309e-21	0.0127	0.0154	0.0139	0.0139	TRUE	0.1374
CNAG_04307	1645	1181	1059	3160	3652	2926	1167	1437	1198	3476	2905	3477	2276.6	1267	3286	2.594	1.375	7.49970064387975e-23	1.45322770762264e-20	0.011	0.0169	0.0135	0.0135	TRUE	0.1628
CNAG_00765	1387	811	888	1738	2385	1730	984	987	1005	1912	1897	2056	1473.29	992	1955	1.971	0.979	8.4096671238714e-23	1.58428784539155e-20	0	0.0182	0.0064	0.0064	TRUE	0.0243
CNAG_02217	645	434	507	1325	1601	1362	457	528	574	1457	1274	1618	984.76	520	1450	2.793	1.482	5.81063736954064e-22	1.06507412541148e-19	0.0127	0.0199	0.0157	0.0157	TRUE	0.1035
CNAG_06085	10650	6274	5267	14577	21289	14728	7552	7633	5959	16034	16936	17500	11935.96	7048	16823	2.387	1.255	6.40111914386779e-22	1.14243131667661e-19	0.0098	0.015	0.0122	0.0122	TRUE	0.2225
CNAG_07941	7588	4220	4839	8534	11443	8110	5381	5134	5475	9387	9103	9636	7352.9	5330	9375	1.759	0.815	1.11286469088152e-21	1.93524316245088e-19	7e-04	0.0153	0.0051	0.0051	TRUE	0.0125
CNAG_03764	114	47	62	317	377	231	81	57	70	349	300	274	188.54	69	308	4.39	2.134	1.25492882239529e-21	2.12773181837122e-19	0.0124	0.0426	0.0272	0.0272	TRUE	0.2197
CNAG_02851	1775	1256	1500	3332	4502	3043	1259	1528	1697	3665	3582	3616	2557.74	1495	3621	2.425	1.278	1.30218260572611e-20	2.15400059317914e-18	0.0103	0.0166	0.0131	0.0131	TRUE	0.2352
CNAG_01231	2818	2150	1737	5654	6825	4523	1998	2616	1965	6219	5430	5374	3933.78	2193	5674	2.589	1.372	7.06396308151674e-20	1.14066184806777e-17	0.0169	0.0159	0.016	0.016	TRUE	0.3417
CNAG_02008	9830	4817	5385	11034	15149	10191	6971	5861	6093	12137	12052	12109	9203.72	6308	12099	1.917	0.939	5.06996551695554e-19	7.81466048545283e-17	0.0041	0.0152	0.0079	0.0079	TRUE	0.1037
CNAG_02592	393	201	200	628	806	499	279	245	226	691	641	593	445.74	250	642	2.559	1.356	2.15151511701176e-18	3.1720816355595e-16	0.0056	0.0264	0.0145	0.0145	TRUE	0.1243
CNAG_06218	2031	1276	1353	2539	3283	2234	1440	1552	1531	2793	2612	2654	2097.11	1508	2686	1.783	0.834	6.75026434452009e-18	9.74048782649686e-16	0.001	0.0171	0.0062	0.0062	TRUE	0.0192
CNAG_01127	1457	829	996	1846	2373	1683	1033	1009	1127	2031	1888	2000	1514.48	1056	1973	1.867	0.901	2.14265799118026e-17	3.02739718670511e-15	0.0014	0.0181	0.0074	0.0074	TRUE	0.0401
CNAG_04098	2970	1732	1383	3918	5917	3835	2106	2107	1565	4310	4707	4557	3225.33	1926	4525	2.348	1.232	5.22287390680113e-17	7.22888384406638e-15	0.0136	0.0162	0.0152	0.0152	TRUE	0.3235
CNAG_03400	721	430	541	1056	1393	1016	511	523	612	1162	1108	1207	853.93	549	1159	2.113	1.08	6.01621109792906e-17	8.16038873323097e-15	0.0039	0.0208	0.0106	0.0106	TRUE	0.1173
CNAG_00799	45496	27474	27457	50081	63754	45825	32262	33426	31067	55087	50719	54450	42835.49	32252	53419	1.656	0.728	1.40060815328035e-16	1.86253421481321e-14	0.0016	0.0147	0.0056	0.0056	TRUE	0.024
CNAG_01702	656	384	537	1043	1684	1184	465	467	608	1147	1340	1407	905.64	513	1298	2.531	1.34	2.00137048676661e-16	2.56099898891531e-14	0.016	0.0204	0.0178	0.0178	TRUE	0.297
CNAG_00758	2166	1349	1514	2538	3959	2570	1536	1641	1713	2792	3150	3054	2314.22	1630	2999	1.841	0.88	2.89383443736341e-16	3.63444169522197e-14	0.0031	0.0169	0.0079	0.0079	TRUE	0.0441
CNAG_04635	6700	3332	3714	7232	9527	6847	4751	4054	4202	7955	7579	8136	6112.88	4336	7890	1.819	0.863	4.32801472756205e-16	5.24153497898676e-14	0.004	0.0154	0.0079	0.0079	TRUE	0.0863
CNAG_06469	6508	4301	4176	7418	10464	6971	4615	5233	4725	8160	8325	8283	6556.69	4858	8256	1.7	0.766	8.92186680216332e-16	1.04324311469434e-13	0.0021	0.0154	0.0064	0.0064	TRUE	0.0553
CNAG_00559	7963	5878	6675	12560	21274	15354	5647	7151	7553	13816	16925	18244	11555.82	6784	16328	2.407	1.268	3.88833189716611e-15	4.46960456382721e-13	0.0205	0.015	0.0186	0.0186	TRUE	0.2634
CNAG_05152	4799	2719	2570	5178	7153	4669	3403	3308	2908	5696	5691	5548	4425.51	3206	5645	1.76	0.816	4.22399010040003e-15	4.69624604277263e-13	0.0031	0.0158	0.0075	0.0075	TRUE	0.0803
CNAG_04984	4610	2175	2547	4823	7258	4765	3269	2646	2882	5305	5774	5662	4256.38	2932	5580	1.902	0.927	5.27765615408823e-15	5.77307484468167e-13	0.0063	0.0158	0.0099	0.0099	TRUE	0.1239
CNAG_06010	4085	2169	2236	4116	6462	4354	2897	2639	2530	4527	5141	5174	3817.92	2689	4947	1.839	0.879	7.48559531322088e-15	8.05830276416889e-13	0.0047	0.016	0.0089	0.0089	TRUE	0.067
CNAG_06698	3308	1841	1952	3247	4559	3076	2346	2240	2209	3572	3627	3655	2941.29	2265	3618	1.597	0.675	1.042375676656e-14	1.08759874447399e-12	2e-04	0.0164	0.0051	0.0051	TRUE	0.0122
CNAG_02882	1583	926	1016	1752	2414	1840	1123	1127	1150	1927	1920	2186	1572.11	1133	2011	1.775	0.828	2.55792523041295e-14	2.62846195646373e-12	0.0024	0.0179	0.0078	0.0078	TRUE	0.0694
CNAG_01678	3591	1834	2068	3751	4915	3420	2546	2231	2340	4126	3910	4064	3202.92	2372	4033	1.699	0.764	2.95819724996758e-14	2.95036672783531e-12	0.0022	0.0162	0.0069	0.0069	TRUE	0.0508
CNAG_00194	2424	1438	1596	2603	3444	2426	1719	1750	1806	2863	2740	2883	2293.34	1758	2829	1.609	0.686	4.06620971480588e-14	3.93957632654478e-12	0	0.0169	0.0055	0.0055	TRUE	0.0093
CNAG_06011	156	60	78	236	396	260	111	73	88	260	315	309	192.57	91	295	3.219	1.687	7.25112739165982e-14	6.92635858735731e-12	0.0163	0.042	0.0294	0.0294	TRUE	0.4051
CNAG_05459	3192	1594	2192	3687	5674	3802	2264	1939	2480	4056	4514	4518	3295.04	2228	4363	1.958	0.969	8.40974518461675e-14	7.81299888247545e-12	0.0088	0.0162	0.0118	0.0118	TRUE	0.1532
CNAG_05423	863	529	773	1584	2279	1304	612	644	875	1742	1813	1549	1205.84	710	1701	2.4	1.263	1.43536716556238e-13	1.29795468224587e-11	0.0221	0.019	0.02	0.02	TRUE	0.4827
CNAG_02839	303	145	144	407	592	361	215	176	163	448	471	429	316.97	185	449	2.419	1.274	1.65049260188183e-13	1.47284747710034e-11	0.0065	0.0313	0.0177	0.0177	TRUE	0.2425
CNAG_01121	294	167	223	517	584	479	208	203	252	569	465	569	377.74	221	534	2.413	1.271	2.55253246545313e-13	2.2193942539363e-11	0.0108	0.0286	0.0185	0.0185	TRUE	0.1586
CNAG_00936	1981	1267	1490	2411	3950	2620	1405	1542	1686	2652	3142	3113	2256.63	1544	2969	1.925	0.945	2.97798312169223e-13	2.52458519141459e-11	0.0077	0.0169	0.0116	0.0116	TRUE	0.1058
CNAG_01278	3970	2956	2851	5297	7440	5204	2815	3596	3226	5827	5919	6184	4594.4	3212	5977	1.861	0.896	3.7472705908506e-13	3.13752952433935e-11	0.0075	0.0157	0.0107	0.0107	TRUE	0.1439
CNAG_00728	481	286	304	583	914	538	341	348	344	641	727	639	506.78	344	669	1.947	0.961	5.33655935403661e-13	4.41372506574101e-11	0	0.025	0.0106	0.0106	TRUE	0.07
CNAG_06400	232436	113759	111015	263304	342579	220553	164827	138405	125611	289625	272539	262066	208845.48	142948	274743	1.922	0.943	5.75582494566204e-13	4.70313310620241e-11	0.0111	0.0146	0.0123	0.0123	TRUE	0.2196
CNAG_00587	1235	693	540	1750	2151	1419	876	843	611	1925	1711	1686	1275.36	777	1774	2.282	1.19	1.15034149082801e-12	9.17837175387711e-11	0.0186	0.0187	0.0192	0.0192	TRUE	0.4086
CNAG_05187	3398	1873	1976	3205	4835	3299	2410	2279	2236	3525	3846	3920	3036	2308	3764	1.63	0.705	1.32539344100891e-12	1.04521143220028e-10	0.0018	0.0163	0.0068	0.0068	TRUE	0.0372
CNAG_00097	1194	774	757	1325	2120	1319	847	942	857	1457	1687	1567	1226.03	882	1570	1.784	0.835	2.03462102439371e-12	1.58606894108484e-10	0.0036	0.0189	0.0093	0.0093	TRUE	0.0514
CNAG_02139	10937	6440	6165	10986	14906	9743	7756	7835	6976	12084	11858	11577	9681.01	7522	11840	1.574	0.654	3.42591523312484e-12	2.6106243945003e-10	0.0021	0.0151	0.0063	0.0063	TRUE	0.0492
CNAG_00586	1671	1041	745	2443	3054	1995	1185	1267	843	2687	2430	2371	1796.96	1098	2496	2.272	1.184	6.84511818417465e-12	5.10149357418378e-10	0.0222	0.0175	0.0208	0.0208	TRUE	0.4898
CNAG_07373	21791	15405	16340	29534	36200	26577	15453	18743	18488	32486	28799	31579	24258.03	17561	30955	1.763	0.818	8.55826196389549e-12	6.1928361685681e-10	0.0073	0.0148	0.0103	0.0103	TRUE	0.1353
CNAG_01174	8366	5196	4336	9580	12498	8985	5933	6322	4906	10538	9943	10676	8052.83	5720	10386	1.815	0.86	1.08038556423401e-11	7.63247385066155e-10	0.0087	0.0152	0.0114	0.0114	TRUE	0.1884
CNAG_06653	156	60	84	234	325	220	111	73	95	257	259	261	176	93	259	2.762	1.466	1.16698792953917e-11	8.15929086405636e-10	0.006	0.0446	0.0263	0.0263	TRUE	0.3098
CNAG_07917	1220	666	884	1409	2009	1391	865	810	1000	1550	1598	1653	1246.1	892	1600	1.795	0.844	1.47567228154705e-11	1.00080094134521e-09	0.0052	0.0188	0.0104	0.0104	TRUE	0.1315
CNAG_04582	583	316	306	776	1382	632	413	384	346	854	1099	751	641.35	381	901	2.363	1.241	1.55528339093706e-11	1.04434969874605e-09	0.0223	0.0228	0.0225	0.0225	TRUE	0.3542
CNAG_05290	1462	860	815	2062	2214	1546	1037	1046	922	2268	1761	1837	1478.61	1002	1955	1.951	0.964	1.89726657925761e-11	1.24924873208982e-09	0.011	0.0182	0.0141	0.0141	TRUE	0.2361
CNAG_05424	43404	25182	27863	41311	55532	36440	30779	30638	31526	45441	44178	43299	37643.51	30981	44306	1.43	0.516	1.97148577193755e-11	1.28563620243081e-09	4e-04	0.0147	0.0042	0.0042	TRUE	0.0061
CNAG_02820	926	454	590	1144	1361	1013	657	552	668	1258	1083	1204	903.56	626	1182	1.886	0.915	2.40496808232149e-11	1.55338033660041e-09	0.0062	0.0204	0.0123	0.0123	TRUE	0.119
CNAG_02708	813	510	523	870	1299	870	577	620	592	957	1033	1034	802.15	596	1008	1.693	0.759	2.62875784458109e-11	1.68190902848575e-09	0	0.0212	0.008	0.008	TRUE	0.0232
CNAG_00876	471	277	287	538	731	509	334	337	325	592	582	605	462.31	332	593	1.785	0.836	2.75187023848839e-11	1.74422279975965e-09	0	0.026	0.009	0.009	TRUE	0.0038
CNAG_06250	422	271	253	496	809	504	299	330	286	546	644	599	450.55	305	596	1.957	0.969	3.71979347157422e-11	2.3144623233226e-09	0.0039	0.0263	0.0129	0.0129	TRUE	0.0644
CNAG_06647	2534	1402	1573	2363	3498	2411	1797	1706	1780	2599	2783	2865	2254.89	1761	2749	1.561	0.642	3.93961432963798e-11	2.42895130760043e-09	0.0012	0.0169	0.0063	0.0063	TRUE	0.0273
CNAG_05264	2910	1512	1589	2888	3769	2896	2064	1840	1798	3177	2998	3441	2552.88	1901	3205	1.685	0.753	5.90095483858038e-11	3.60543024461731e-09	0.0046	0.0166	0.0091	0.0091	TRUE	0.0696
CNAG_03519	121	22	38	220	397	253	86	27	43	242	316	301	169	52	286	5.418	2.438	8.13188039220857e-11	4.92414400178201e-09	0.1506	0.0459	0.0901	0.0901	TRUE	3.0514
CNAG_05742	1832	960	1187	1879	2869	1710	1299	1168	1343	2067	2282	2032	1698.55	1270	2127	1.675	0.744	1.14314080549988e-10	6.80068503763171e-09	0.0037	0.0177	0.009	0.009	TRUE	0.0579
CNAG_03645	6811	4015	5209	7781	10942	7708	4830	4885	5894	8559	8705	9159	7005.19	5203	8808	1.693	0.76	1.46958845962781e-10	8.5185888317913e-09	0.007	0.0153	0.01	0.01	TRUE	0.1642
CNAG_04350	3330	2460	1949	4258	6103	3886	2361	2993	2205	4684	4855	4617	3619.32	2520	4719	1.873	0.906	1.69782760593797e-10	9.75819222328075e-09	0.0136	0.016	0.0142	0.0142	TRUE	0.3246
CNAG_01975	1220	817	854	1346	2052	1352	865	994	966	1481	1632	1606	1257.49	942	1573	1.673	0.743	1.84489049881724e-10	1.04267061358154e-08	0.0032	0.0188	0.0089	0.0089	TRUE	0.0631
CNAG_02455	3685	1344	1884	4771	5288	4543	2613	1635	2132	5248	4207	5398	3538.82	2127	4951	2.326	1.218	2.1416913288553e-10	1.19056972068005e-08	0.0345	0.0161	0.0262	0.0262	TRUE	0.4925
CNAG_03230	353	254	231	500	696	420	250	309	261	550	554	499	403.91	273	534	1.96	0.971	2.96171577227164e-10	1.61986744899566e-08	0.004	0.0277	0.0143	0.0143	TRUE	0.138
CNAG_05660	4429	1914	2202	4334	6506	4076	3141	2329	2492	4767	5176	4843	3791.2	2654	4929	1.856	0.892	3.70063550654757e-10	1.99188174646076e-08	0.0136	0.016	0.0143	0.0143	TRUE	0.3157
CNAG_05595	4001	2563	2573	4153	5367	3825	2837	3118	2911	4568	4270	4545	3708.27	2955	4461	1.51	0.594	4.25166893250141e-10	2.27045816537201e-08	0.0015	0.016	0.0062	0.0062	TRUE	0.0279
CNAG_05032	661	314	308	783	997	636	469	382	348	861	793	756	601.57	400	803	2.003	1.002	4.47954199229849e-10	2.3734573274819e-08	0.0115	0.0234	0.0167	0.0167	TRUE	0.2769
CNAG_06237	3226	1506	1672	3036	4415	2910	2288	1832	1892	3339	3512	3458	2720.22	2004	3436	1.713	0.777	4.5466138448372e-10	2.39032055005317e-08	0.0074	0.0165	0.0108	0.0108	TRUE	0.1884
CNAG_06876	535	351	377	656	879	589	379	427	427	722	699	700	558.95	411	707	1.724	0.786	5.47596497692893e-10	2.83496141019328e-08	0	0.024	0.0096	0.0096	TRUE	0.0569
CNAG_05444	2453	1594	1833	2719	4049	2600	1739	1939	2074	2991	3221	3089	2509.03	1917	3100	1.618	0.694	6.26203609211793e-10	3.19316757719878e-08	0.0039	0.0167	0.0087	0.0087	TRUE	0.0818
CNAG_01055	7181	4234	4764	6853	9304	6133	5092	5151	5390	7538	7402	7287	6310.19	5211	7409	1.422	0.508	7.66194882352243e-10	3.87786096426337e-08	4e-04	0.0154	0.0047	0.0047	TRUE	0.011
CNAG_07540	244	101	202	383	639	486	173	123	229	421	508	577	338.6	175	502	2.871	1.521	8.45455663682314e-10	4.2160884640393e-08	0.0521	0.0302	0.0404	0.0404	TRUE	0.3861
CNAG_03247	5072	3243	3152	4883	7366	4722	3597	3946	3566	5371	5860	5611	4658.44	3703	5614	1.517	0.601	8.610005709948e-10	4.2329089774135e-08	0.0022	0.0157	0.0067	0.0067	TRUE	0.0396
CNAG_05170	1159	684	832	1218	1920	1294	822	832	941	1340	1527	1538	1166.71	865	1468	1.698	0.764	9.35146806229371e-10	4.49798981549475e-08	0.0044	0.0191	0.0103	0.0103	TRUE	0.0701
CNAG_03518	163	59	107	236	405	241	116	72	121	260	322	286	196.1	103	289	2.802	1.487	1.05055367950197e-09	4.94781600998776e-08	0.0305	0.0415	0.0361	0.0361	TRUE	0.6218
CNAG_03454	40	33	36	108	247	105	28	40	41	119	197	125	91.55	36	147	4.088	2.031	1.07445028611992e-09	5.02546333825195e-08	0.0539	0.0723	0.0626	0.0626	TRUE	0.9672
CNAG_00791	3112	1586	1439	3297	4158	2963	2207	1930	1628	3627	3308	3521	2703.3	1922	3485	1.812	0.858	1.14493480730003e-09	5.3184574404855e-08	0.0118	0.0165	0.0139	0.0139	TRUE	0.2153
CNAG_03806	2502	1470	1486	2291	3421	2189	1774	1788	1681	2520	2722	2601	2181.12	1748	2614	1.496	0.581	1.17492437008111e-09	5.42063746795243e-08	9e-04	0.017	0.0061	0.0061	TRUE	0.0159
CNAG_00800	988	514	467	1129	1392	945	701	625	528	1242	1107	1123	887.75	618	1157	1.869	0.902	1.20534047548994e-09	5.52339128700865e-08	0.0099	0.0205	0.0146	0.0146	TRUE	0.1887
CNAG_05590	17371	9579	9212	24159	23063	18649	12318	11654	10423	26574	18348	22159	16912.79	11465	22360	1.95	0.964	1.2192865021027e-09	5.54979936728892e-08	0.0204	0.0149	0.018	0.018	TRUE	0.1286
CNAG_07449	272	199	208	371	634	439	193	242	235	408	504	522	350.74	223	478	2.149	1.103	1.26084579412444e-09	5.70070411716798e-08	0.0133	0.0297	0.0205	0.0205	TRUE	0.1878
CNAG_05115	2718	1769	2200	3303	4711	3487	1927	2152	2489	3633	3748	4143	3015.55	2189	3841	1.755	0.812	1.56663233489515e-09	6.99006611530189e-08	0.0102	0.0163	0.0127	0.0127	TRUE	0.1736
CNAG_05258	6581	3164	3270	6261	8315	5986	4667	3849	3700	6887	6615	7113	5471.79	4072	6872	1.687	0.754	1.68768681138857e-09	7.48097513388059e-08	0.0085	0.0155	0.0111	0.0111	TRUE	0.2003
CNAG_02226	3301	2025	1519	3797	5766	3346	2341	2464	1719	4177	4587	3976	3210.46	2175	4247	1.953	0.966	2.2034821622212e-09	9.64130066076399e-08	0.019	0.0162	0.0184	0.0184	TRUE	0.4048
CNAG_04869	1612	1103	1148	1835	2654	1639	1143	1342	1299	2018	2111	1947	1643.56	1261	2025	1.609	0.686	2.28508998316992e-09	9.93428222170409e-08	0.0037	0.0178	0.0088	0.0088	TRUE	0.0835
CNAG_03233	339	206	269	434	695	434	240	251	304	477	553	516	390.23	265	515	1.95	0.963	3.69686511401153e-09	1.56700870020164e-07	0.0073	0.0281	0.0163	0.0163	TRUE	0.1837
CNAG_00871	358	225	232	409	741	426	254	274	263	450	590	506	389.28	264	515	1.962	0.972	3.72952996340803e-09	1.57103554110765e-07	0.0088	0.0282	0.0167	0.0167	TRUE	0.1918
CNAG_02327	5500	3280	3533	4933	7245	4661	3900	3991	3998	5426	5764	5538	4769.42	3963	5576	1.407	0.493	4.00122481722206e-09	1.6750806611358e-07	4e-04	0.0157	0.0048	0.0048	TRUE	0.0107
CNAG_04228	1022	699	790	1258	1816	1121	725	850	894	1384	1445	1332	1104.92	823	1387	1.689	0.756	4.63015342967862e-09	1.91473783902929e-07	0.0057	0.0194	0.011	0.011	TRUE	0.1356
CNAG_05662	341	329	379	2179	1378	775	242	400	429	2397	1096	921	914.15	357	1471	4.128	2.045	5.69149951674337e-09	2.31136225883554e-07	0.1874	0.0204	0.0871	0.0871	TRUE	1.9839
CNAG_06795	5086	2662	2850	4574	6147	4138	3607	3239	3225	5031	4890	4917	4151.4	3357	4946	1.473	0.558	6.40840375446273e-09	2.57170380253055e-07	0.0018	0.0159	0.0064	0.0064	TRUE	0.0524
CNAG_03772	336	197	293	725	739	458	238	240	332	797	588	544	456.51	270	643	2.387	1.255	8.60696163344925e-09	3.35473642517545e-07	0.0378	0.0262	0.0316	0.0316	TRUE	0.5148
CNAG_03480	1716	1086	1108	1648	2436	1590	1217	1321	1254	1813	1938	1889	1571.97	1264	1880	1.489	0.574	9.61083574930536e-09	3.72461074581651e-07	8e-04	0.0179	0.0065	0.0065	TRUE	0.0186
CNAG_04652	3721	2036	2110	3340	5624	3269	2639	2477	2387	3674	4474	3884	3255.92	2501	4011	1.604	0.681	1.2237684148351e-08	4.68903807311393e-07	0.0062	0.0162	0.01	0.01	TRUE	0.1252
CNAG_07908	5583	2620	3624	5554	7704	5415	3959	3188	4100	6109	6129	6434	4986.59	3749	6224	1.66	0.731	1.24023930984419e-08	4.72545112323781e-07	0.0087	0.0156	0.0117	0.0117	TRUE	0.2073
CNAG_04837	50	21	21	180	162	71	35	26	24	198	129	84	82.67	28	137	4.8	2.263	1.24955212065032e-08	4.73433658226285e-07	0.106	0.0785	0.0926	0.0926	TRUE	0.1244
CNAG_04521	517	269	310	520	776	485	367	327	351	572	617	576	468.38	348	588	1.688	0.755	1.27688526230937e-08	4.81101991610119e-07	0	0.0259	0.0104	0.0104	TRUE	0.0304
CNAG_04469	275	153	134	373	421	303	195	186	152	410	335	360	273	178	368	2.067	1.047	1.42862081461225e-08	5.31836711566306e-07	0.0095	0.0339	0.0204	0.0204	TRUE	0.1697
